Training console diary: C:\Users\abuj\Code\Reinforcement-Learning-Furuta-Inverted-Pendulum\results\TD3\run_20260704_015559_td3_mathworks_style_pi_current_1c_500hz_long_detailed\training_console.log
Episode:   1/5000 | Episode reward:  1113.94 | Episode steps: 1973 | Average reward:  1113.94 | Step Count: 1973 | Episode Q0:    28.33
Episode: 4926/5000 | Episode reward:  1318.95 | Episode steps: 2500 | Average reward:  1272.44 | Step Count: 11385627 | Episode Q0:    47.61
Episode: 4927/5000 | Episode reward:  1252.13 | Episode steps: 2500 | Average reward:  1272.33 | Step Count: 11388127 | Episode Q0:    47.61
Episode: 4928/5000 | Episode reward:  1275.54 | Episode steps: 2500 | Average reward:  1275.04 | Step Count: 11390627 | Episode Q0:    47.61
Episode: 4929/5000 | Episode reward:  1285.14 | Episode steps: 2500 | Average reward:  1280.17 | Step Count: 11393127 | Episode Q0:    47.61
Episode: 4930/5000 | Episode reward:  1275.34 | Episode steps: 2500 | Average reward:  1279.30 | Step Count: 11395627 | Episode Q0:    47.61
Episode: 4931/5000 | Episode reward:  1255.28 | Episode steps: 2500 | Average reward:  1277.20 | Step Count: 11398127 | Episode Q0:    47.61
Episode: 4932/5000 | Episode reward:  1262.19 | Episode steps: 2500 | Average reward:  1276.32 | Step Count: 11400627 | Episode Q0:    47.61
Episode: 4933/5000 | Episode reward:  1270.82 | Episode steps: 2500 | Average reward:  1274.90 | Step Count: 11403127 | Episode Q0:    47.61
Episode: 4934/5000 | Episode reward:  1273.96 | Episode steps: 2500 | Average reward:  1277.19 | Step Count: 11405627 | Episode Q0:    47.61
Episode: 4935/5000 | Episode reward:  1253.13 | Episode steps: 2500 | Average reward:  1272.25 | Step Count: 11408127 | Episode Q0:    47.62
Episode: 4936/5000 | Episode reward:  1269.21 | Episode steps: 2500 | Average reward:  1267.28 | Step Count: 11410627 | Episode Q0:    47.62
Episode: 4937/5000 | Episode reward:  1270.79 | Episode steps: 2500 | Average reward:  1269.14 | Step Count: 11413127 | Episode Q0:    47.62
Episode: 4938/5000 | Episode reward:  1231.82 | Episode steps: 2500 | Average reward:  1264.77 | Step Count: 11415627 | Episode Q0:    47.62
Episode: 4939/5000 | Episode reward:  1241.64 | Episode steps: 2500 | Average reward:  1260.42 | Step Count: 11418127 | Episode Q0:    47.62
Episode: 4940/5000 | Episode reward:  1239.71 | Episode steps: 2500 | Average reward:  1256.86 | Step Count: 11420627 | Episode Q0:    47.62
Episode: 4941/5000 | Episode reward:  1247.15 | Episode steps: 2500 | Average reward:  1256.04 | Step Count: 11423127 | Episode Q0:    47.62
Episode: 4942/5000 | Episode reward:  1255.76 | Episode steps: 2500 | Average reward:  1255.40 | Step Count: 11425627 | Episode Q0:    47.62
Episode: 4943/5000 | Episode reward:  1307.17 | Episode steps: 2500 | Average reward:  1259.03 | Step Count: 11428127 | Episode Q0:    47.62
Episode: 4944/5000 | Episode reward:  1233.78 | Episode steps: 2500 | Average reward:  1255.02 | Step Count: 11430627 | Episode Q0:    47.62
Episode: 4945/5000 | Episode reward:  1281.77 | Episode steps: 2500 | Average reward:  1257.88 | Step Count: 11433127 | Episode Q0:    47.62
Episode: 4946/5000 | Episode reward:  1239.55 | Episode steps: 2500 | Average reward:  1254.91 | Step Count: 11435627 | Episode Q0:    47.62
Episode: 4947/5000 | Episode reward:  1235.01 | Episode steps: 2500 | Average reward:  1251.34 | Step Count: 11438127 | Episode Q0:    47.62
Episode: 4948/5000 | Episode reward:  1253.02 | Episode steps: 2500 | Average reward:  1253.46 | Step Count: 11440627 | Episode Q0:    47.62
Episode: 4949/5000 | Episode reward:  1217.74 | Episode steps: 2500 | Average reward:  1251.07 | Step Count: 11443127 | Episode Q0:    47.62
Episode: 4950/5000 | Episode reward:  1238.11 | Episode steps: 2500 | Average reward:  1250.91 | Step Count: 11445627 | Episode Q0:    47.62
Episode: 4951/5000 | Episode reward:  1259.36 | Episode steps: 2500 | Average reward:  1252.13 | Step Count: 11448127 | Episode Q0:    47.62
Episode: 4952/5000 | Episode reward:  1255.05 | Episode steps: 2500 | Average reward:  1252.06 | Step Count: 11450627 | Episode Q0:    47.62
Episode: 4953/5000 | Episode reward:  1271.72 | Episode steps: 2500 | Average reward:  1248.51 | Step Count: 11453127 | Episode Q0:    47.62
Episode: 4954/5000 | Episode reward:  1249.90 | Episode steps: 2500 | Average reward:  1250.12 | Step Count: 11455627 | Episode Q0:    47.62
Episode: 4955/5000 | Episode reward:  1286.10 | Episode steps: 2500 | Average reward:  1250.56 | Step Count: 11458127 | Episode Q0:    47.62
Episode: 4956/5000 | Episode reward:  1229.14 | Episode steps: 2500 | Average reward:  1249.51 | Step Count: 11460627 | Episode Q0:    47.93
Episode: 4957/5000 | Episode reward:  1218.56 | Episode steps: 2500 | Average reward:  1247.87 | Step Count: 11463127 | Episode Q0:    47.93
Episode: 4958/5000 | Episode reward:  1177.20 | Episode steps: 2500 | Average reward:  1240.29 | Step Count: 11465627 | Episode Q0:    47.93
Episode: 4959/5000 | Episode reward:  1203.09 | Episode steps: 2500 | Average reward:  1238.82 | Step Count: 11468127 | Episode Q0:    47.93
Episode: 4960/5000 | Episode reward:  1215.55 | Episode steps: 2500 | Average reward:  1236.57 | Step Count: 11470627 | Episode Q0:    47.93
Episode: 4961/5000 | Episode reward:  1225.01 | Episode steps: 2500 | Average reward:  1233.13 | Step Count: 11473127 | Episode Q0:    47.93
Episode: 4962/5000 | Episode reward:  1210.42 | Episode steps: 2500 | Average reward:  1228.67 | Step Count: 11475627 | Episode Q0:    47.93
Episode: 4963/5000 | Episode reward:  1204.09 | Episode steps: 2500 | Average reward:  1221.91 | Step Count: 11478127 | Episode Q0:    47.93
Episode: 4964/5000 | Episode reward:  1190.67 | Episode steps: 2500 | Average reward:  1215.98 | Step Count: 11480627 | Episode Q0:    47.93
Episode: 4965/5000 | Episode reward:  1208.57 | Episode steps: 2500 | Average reward:  1208.23 | Step Count: 11483127 | Episode Q0:    47.93
Episode: 4966/5000 | Episode reward:  1238.50 | Episode steps: 2500 | Average reward:  1209.17 | Step Count: 11485627 | Episode Q0:    47.93
Episode: 4967/5000 | Episode reward:  1131.07 | Episode steps: 2500 | Average reward:  1200.42 | Step Count: 11488127 | Episode Q0:    47.93
Episode: 4968/5000 | Episode reward:  1160.21 | Episode steps: 2500 | Average reward:  1198.72 | Step Count: 11490627 | Episode Q0:    47.93
Episode: 4969/5000 | Episode reward:  1179.94 | Episode steps: 2500 | Average reward:  1196.40 | Step Count: 11493127 | Episode Q0:    47.93
Episode: 4970/5000 | Episode reward:  1211.86 | Episode steps: 2500 | Average reward:  1196.03 | Step Count: 11495627 | Episode Q0:    47.93
Episode: 4971/5000 | Episode reward:  1138.95 | Episode steps: 2500 | Average reward:  1187.43 | Step Count: 11498127 | Episode Q0:    47.93
Episode: 4972/5000 | Episode reward:  1190.66 | Episode steps: 2500 | Average reward:  1185.45 | Step Count: 11500627 | Episode Q0:    47.93
Episode: 4973/5000 | Episode reward:  1212.39 | Episode steps: 2500 | Average reward:  1186.28 | Step Count: 11503127 | Episode Q0:    47.93
Episode: 4974/5000 | Episode reward:  1157.80 | Episode steps: 2500 | Average reward:  1183.00 | Step Count: 11505627 | Episode Q0:    47.93
Episode: 4975/5000 | Episode reward:  1241.72 | Episode steps: 2500 | Average reward:  1186.31 | Step Count: 11508127 | Episode Q0:    47.93
Episode: 4976/5000 | Episode reward:  1184.85 | Episode steps: 2500 | Average reward:  1180.94 | Step Count: 11510627 | Episode Q0:    47.93
Episode: 4977/5000 | Episode reward:  1226.73 | Episode steps: 2500 | Average reward:  1190.51 | Step Count: 11513127 | Episode Q0:    47.93
Episode: 4978/5000 | Episode reward:  1176.61 | Episode steps: 2500 | Average reward:  1192.15 | Step Count: 11515627 | Episode Q0:    47.93
Episode: 4979/5000 | Episode reward:  1267.84 | Episode steps: 2500 | Average reward:  1200.94 | Step Count: 11518127 | Episode Q0:    48.82
Episode: 4980/5000 | Episode reward:  1225.92 | Episode steps: 2500 | Average reward:  1202.35 | Step Count: 11520627 | Episode Q0:    48.82
Episode: 4981/5000 | Episode reward:  1202.91 | Episode steps: 2500 | Average reward:  1208.74 | Step Count: 11523127 | Episode Q0:    48.82
Episode: 4982/5000 | Episode reward:  1262.22 | Episode steps: 2500 | Average reward:  1215.90 | Step Count: 11525627 | Episode Q0:    48.82
Episode: 4983/5000 | Episode reward:  1233.29 | Episode steps: 2500 | Average reward:  1217.99 | Step Count: 11528127 | Episode Q0:    48.82
Episode: 4984/5000 | Episode reward:   804.36 | Episode steps: 1718 | Average reward:  1182.64 | Step Count: 11529845 | Episode Q0:    48.82
Episode: 4985/5000 | Episode reward:  1260.25 | Episode steps: 2500 | Average reward:  1184.50 | Step Count: 11532345 | Episode Q0:    48.82
Episode: 4986/5000 | Episode reward:  1250.28 | Episode steps: 2500 | Average reward:  1191.04 | Step Count: 11534845 | Episode Q0:    48.82
Episode: 4987/5000 | Episode reward:  1262.56 | Episode steps: 2500 | Average reward:  1194.62 | Step Count: 11537345 | Episode Q0:    48.82
Episode: 4988/5000 | Episode reward:  1223.07 | Episode steps: 2500 | Average reward:  1199.27 | Step Count: 11539845 | Episode Q0:    48.82
Episode: 4989/5000 | Episode reward:  1239.55 | Episode steps: 2500 | Average reward:  1196.44 | Step Count: 11542345 | Episode Q0:    48.82
Episode: 4990/5000 | Episode reward:  1207.38 | Episode steps: 2500 | Average reward:  1194.59 | Step Count: 11544845 | Episode Q0:    48.82
Episode: 4991/5000 | Episode reward:  1205.99 | Episode steps: 2500 | Average reward:  1194.90 | Step Count: 11547345 | Episode Q0:    48.82
Episode: 4992/5000 | Episode reward:  1235.64 | Episode steps: 2500 | Average reward:  1192.24 | Step Count: 11549845 | Episode Q0:    48.82
Episode: 4993/5000 | Episode reward:  1304.91 | Episode steps: 2500 | Average reward:  1199.40 | Step Count: 11552345 | Episode Q0:    48.82
Episode: 4994/5000 | Episode reward:  1250.72 | Episode steps: 2500 | Average reward:  1244.04 | Step Count: 11554845 | Episode Q0:    48.82
Episode: 4995/5000 | Episode reward:  1272.38 | Episode steps: 2500 | Average reward:  1245.25 | Step Count: 11557345 | Episode Q0:    48.82
Episode: 4996/5000 | Episode reward:  1260.12 | Episode steps: 2500 | Average reward:  1246.23 | Step Count: 11559845 | Episode Q0:    48.82
Episode: 4997/5000 | Episode reward:  1246.12 | Episode steps: 2500 | Average reward:  1244.59 | Step Count: 11562345 | Episode Q0:    48.82
Episode: 4998/5000 | Episode reward:  1275.84 | Episode steps: 2500 | Average reward:  1249.87 | Step Count: 11564845 | Episode Q0:    48.82
Episode: 4999/5000 | Episode reward:  1262.12 | Episode steps: 2500 | Average reward:  1252.12 | Step Count: 11567345 | Episode Q0:    48.82
Episode: 5000/5000 | Episode reward:  1210.93 | Episode steps: 2500 | Average reward:  1252.48 | Step Count: 11569845 | Episode Q0:    48.37

Running short fixed evaluation (7 cases)...
Finished evaluating case: 3
Finished evaluating case: 2
Finished evaluating case: 4
Finished evaluating case: 5
Finished evaluating case: 1
Finished evaluating case: 6
Finished evaluating case: 7

Running full fixed evaluation (297 cases)...
Finished evaluating case: 2
Finished evaluating case: 8
Finished evaluating case: 4
Finished evaluating case: 10
Finished evaluating case: 1
Finished evaluating case: 7
Finished evaluating case: 6
Finished evaluating case: 3
Finished evaluating case: 9
Finished evaluating case: 16
Finished evaluating case: 12
Finished evaluating case: 18
Finished evaluating case: 17
Finished evaluating case: 5
Finished evaluating case: 20
Finished evaluating case: 22
Finished evaluating case: 19
Finished evaluating case: 14
Finished evaluating case: 13
Finished evaluating case: 15
Finished evaluating case: 21
Finished evaluating case: 11
Finished evaluating case: 82
Finished evaluating case: 70
Finished evaluating case: 46
Finished evaluating case: 64
Finished evaluating case: 34
Finished evaluating case: 58
Finished evaluating case: 28
Finished evaluating case: 40
Finished evaluating case: 76
Finished evaluating case: 130
Finished evaluating case: 94
Finished evaluating case: 142
Finished evaluating case: 52
Finished evaluating case: 118
Finished evaluating case: 148
Finished evaluating case: 112
Finished evaluating case: 154
Finished evaluating case: 124
Finished evaluating case: 100
Finished evaluating case: 106
Finished evaluating case: 136
Finished evaluating case: 88
Finished evaluating case: 81
Finished evaluating case: 45
Finished evaluating case: 69
Finished evaluating case: 33
Finished evaluating case: 63
Finished evaluating case: 57
Finished evaluating case: 27
Finished evaluating case: 39
Finished evaluating case: 129
Finished evaluating case: 93
Finished evaluating case: 75
Finished evaluating case: 117
Finished evaluating case: 99
Finished evaluating case: 105
Finished evaluating case: 51
Finished evaluating case: 147
Finished evaluating case: 135
Finished evaluating case: 141
Finished evaluating case: 123
Finished evaluating case: 153
Finished evaluating case: 111
Finished evaluating case: 87
Finished evaluating case: 44
Finished evaluating case: 80
Finished evaluating case: 68
Finished evaluating case: 62
Finished evaluating case: 32
Finished evaluating case: 56
Finished evaluating case: 26
Finished evaluating case: 128
Finished evaluating case: 38
Finished evaluating case: 74
Finished evaluating case: 98
Finished evaluating case: 104
Finished evaluating case: 92
Finished evaluating case: 50
Finished evaluating case: 146
Finished evaluating case: 122
Finished evaluating case: 86
Finished evaluating case: 116
Finished evaluating case: 140
Finished evaluating case: 152
Finished evaluating case: 134
Finished evaluating case: 110
Finished evaluating case: 43
Finished evaluating case: 79
Finished evaluating case: 67
Finished evaluating case: 31
Finished evaluating case: 55
Finished evaluating case: 61
Finished evaluating case: 25
Finished evaluating case: 73
Finished evaluating case: 127
Finished evaluating case: 97
Finished evaluating case: 91
Finished evaluating case: 103
Finished evaluating case: 37
Finished evaluating case: 85
Finished evaluating case: 145
Finished evaluating case: 139
Finished evaluating case: 49
Finished evaluating case: 121
Finished evaluating case: 133
Finished evaluating case: 115
Finished evaluating case: 151
Finished evaluating case: 109
Finished evaluating case: 78
Finished evaluating case: 42
Finished evaluating case: 66
Finished evaluating case: 54
Finished evaluating case: 60
Finished evaluating case: 30
Finished evaluating case: 24
Finished evaluating case: 72
Finished evaluating case: 96
Finished evaluating case: 126
Finished evaluating case: 102
Finished evaluating case: 90
Finished evaluating case: 84
Finished evaluating case: 36
Finished evaluating case: 48
Finished evaluating case: 120
Finished evaluating case: 138
Finished evaluating case: 132
Finished evaluating case: 144
Finished evaluating case: 150
Finished evaluating case: 114
Finished evaluating case: 108
Finished evaluating case: 77
Finished evaluating case: 41
Finished evaluating case: 65
Finished evaluating case: 53
Finished evaluating case: 29
Finished evaluating case: 59
Finished evaluating case: 23
Finished evaluating case: 71
Finished evaluating case: 95
Finished evaluating case: 89
Finished evaluating case: 125
Finished evaluating case: 101
Finished evaluating case: 83
Finished evaluating case: 35
Finished evaluating case: 119
Finished evaluating case: 131
Finished evaluating case: 137
Finished evaluating case: 47
Finished evaluating case: 143
Finished evaluating case: 107
Finished evaluating case: 149
Finished evaluating case: 113
Finished evaluating case: 166
Finished evaluating case: 160
Finished evaluating case: 163
Finished evaluating case: 175
Finished evaluating case: 157
Finished evaluating case: 172
Finished evaluating case: 169
Finished evaluating case: 181
Finished evaluating case: 211
Finished evaluating case: 190
Finished evaluating case: 187
Finished evaluating case: 208
Finished evaluating case: 205
Finished evaluating case: 193
Finished evaluating case: 220
Finished evaluating case: 178
Finished evaluating case: 196
Finished evaluating case: 217
Finished evaluating case: 199
Finished evaluating case: 214
Finished evaluating case: 202
Finished evaluating case: 184
Finished evaluating case: 165
Finished evaluating case: 174
Finished evaluating case: 159
Finished evaluating case: 162
Finished evaluating case: 156
Finished evaluating case: 171
Finished evaluating case: 168
Finished evaluating case: 180
Finished evaluating case: 189
Finished evaluating case: 210
Finished evaluating case: 207
Finished evaluating case: 204
Finished evaluating case: 186
Finished evaluating case: 198
Finished evaluating case: 177
Finished evaluating case: 192
Finished evaluating case: 195
Finished evaluating case: 219
Finished evaluating case: 216
Finished evaluating case: 213
Finished evaluating case: 183
Finished evaluating case: 201
Finished evaluating case: 164
Finished evaluating case: 173
Finished evaluating case: 158
Finished evaluating case: 161
Finished evaluating case: 170
Finished evaluating case: 155
Finished evaluating case: 167
Finished evaluating case: 179
Finished evaluating case: 188
Finished evaluating case: 209
Finished evaluating case: 206
Finished evaluating case: 185
Finished evaluating case: 191
Finished evaluating case: 203
Finished evaluating case: 194
Finished evaluating case: 197
Finished evaluating case: 218
Finished evaluating case: 215
Finished evaluating case: 212
Finished evaluating case: 176
Finished evaluating case: 200
Finished evaluating case: 182
Finished evaluating case: 222
Finished evaluating case: 226
Finished evaluating case: 230
Finished evaluating case: 232
Finished evaluating case: 228
Finished evaluating case: 224
Finished evaluating case: 234
Finished evaluating case: 236
Finished evaluating case: 242
Finished evaluating case: 238
